trade_id,timestamp,symbol,side,quantity,price,fees,strategy,account,fill_id
312,1700000000827116702,PG,Sell,8940,157.9,141.16,momentum,acc3,fill_00000312
313,1700000000828956010,PFE,Sell,6790,27.26,18.51,vol_arb,acc3,fill_00000313
314,1700000000832217045,UNH,Buy,4710,528.11,248.74,market_making,acc3,fill_00000314
315,1700000000834534675,KO,Sell,1970,59.42,11.71,momentum,acc2,fill_00000315
316,1700000000839316245,WMT,Buy,9650,167.73,161.86,market_making,acc3,fill_00000316
317,1700000000841155017,BAC,Sell,4920,34.9,17.17,market_making,acc3,fill_00000317
318,1700000000843548945,WMT,Buy,5880,163.57,96.18,vol_arb,acc2,fill_00000318
319,1700000000844877675,WMT,Buy,2950,162.11,47.82,stat_arb,acc2,fill_00000319
320,1700000000848688594,V,Sell,2200,271.99,59.84,macro,acc3,fill_00000320
321,1700000000851067120,TSLA,Buy,6310,255.94,161.5,macro,acc1,fill_00000321
322,1700000000853201005,GOOG,Buy,6540,140.14,91.65,market_making,acc3,fill_00000322
323,1700000000857263816,AMZN,Buy,60,181.64,1.09,macro,acc1,fill_00000323
324,1700000000860777203,BAC,Sell,6670,35.56,23.72,market_making,acc2,fill_00000324
325,1700000000861373494,MSFT,Buy,5480,398.61,218.44,stat_arb,acc1,fill_00000325
326,1700000000864978967,NVDA,Buy,8570,441.6,378.45,market_making,acc1,fill_00000326
327,1700000000865156705,WMT,Buy,9510,167.33,159.13,market_making,acc2,fill_00000327
328,1700000000869068061,PFE,Sell,9110,29.01,26.43,vol_arb,acc2,fill_00000328
329,1700000000870785480,AMZN,Sell,1670,177.35,29.62,vol_arb,acc3,fill_00000329
330,1700000000873043574,NVDA,Buy,7550,446.08,336.79,momentum,acc1,fill_00000330
331,1700000000876545073,PG,Sell,890,157.21,13.99,vol_arb,acc3,fill_00000331
332,1700000000877445221,NVDA,Buy,4890,446.97,218.57,market_making,acc2,fill_00000332
333,1700000000879520916,HD,Sell,9770,354.73,346.57,market_making,acc2,fill_00000333
334,1700000000884506950,ABBV,Buy,2680,152.29,40.81,stat_arb,acc3,fill_00000334
335,1700000000885598691,HD,Sell,1640,341.16,55.95,vol_arb,acc3,fill_00000335
336,1700000000889914138,WMT,Buy,6550,167.39,109.64,macro,acc1,fill_00000336
337,1700000000891852321,TSLA,Sell,1570,247.9,38.92,vol_arb,acc3,fill_00000337
338,1700000000895086513,PG,Sell,7760,150.55,116.83,momentum,acc1,fill_00000338
339,1700000000895873290,XOM,Sell,5410,104.28,56.42,market_making,acc1,fill_00000339
340,1700000000900705880,AMZN,Buy,8490,175.92,149.36,macro,acc3,fill_00000340
341,1700000000902062932,NVDA,Sell,8750,446.85,390.99,macro,acc2,fill_00000341
342,1700000000903138023,META,Sell,940,356.12,33.48,stat_arb,acc2,fill_00000342
343,1700000000904344852,XOM,Sell,4680,103.65,48.51,macro,acc1,fill_00000343
344,1700000000909132382,HD,Sell,7410,355.31,263.28,stat_arb,acc3,fill_00000344
345,1700000000911060270,ABBV,Buy,470,155.32,7.3,vol_arb,acc2,fill_00000345
346,1700000000911695126,PFE,Buy,9580,29.29,28.06,vol_arb,acc1,fill_00000346
347,1700000000914203417,PG,Buy,7880,149.41,117.74,momentum,acc3,fill_00000347
348,1700000000917829668,MA,Sell,4600,432.49,198.95,vol_arb,acc1,fill_00000348
349,1700000000922453646,TSLA,Sell,1220,242.04,29.53,momentum,acc3,fill_00000349
350,1700000000925850860,XOM,Buy,7460,108.95,81.28,stat_arb,acc2,fill_00000350
351,1700000000929834818,PFE,Sell,5450,27.86,15.18,vol_arb,acc1,fill_00000351
352,1700000000932011099,HD,Sell,1590,347.36,55.23,stat_arb,acc1,fill_00000352
353,1700000000935627944,KO,Buy,2470,62.79,15.51,momentum,acc1,fill_00000353
354,1700000000936574326,KO,Buy,4580,58.47,26.78,stat_arb,acc1,fill_00000354
355,1700000000937045410,JNJ,Sell,2400,152.21,36.53,macro,acc1,fill_00000355
356,1700000000937618896,TSLA,Sell,2400,253.26,60.78,market_making,acc3,fill_00000356
357,1700000000940408829,JPM,Sell,8980,174.65,156.84,momentum,acc3,fill_00000357
358,1700000000944881399,JPM,Sell,3080,179.28,55.22,macro,acc3,fill_00000358
359,1700000000946450522,PG,Sell,490,158.91,7.79,market_making,acc3,fill_00000359
360,1700000000949747878,XOM,Sell,7140,103.97,74.23,vol_arb,acc1,fill_00000360
361,1700000000954360347,BAC,Buy,8700,35.2,30.62,momentum,acc2,fill_00000361
362,1700000000955671257,HD,Buy,5760,343.8,198.03,macro,acc1,fill_00000362
363,1700000000959029552,JPM,Sell,2090,181.95,38.03,market_making,acc3,fill_00000363
364,1700000000959792842,HD,Sell,950,337.16,32.03,stat_arb,acc2,fill_00000364
365,1700000000963056756,KO,Buy,8950,59.5,53.25,stat_arb,acc1,fill_00000365
366,1700000000967844733,META,Sell,2140,354.3,75.82,stat_arb,acc1,fill_00000366
367,1700000000969538767,AMZN,Sell,9370,177.63,166.44,momentum,acc3,fill_00000367
368,1700000000971354347,JNJ,Buy,5660,153.9,87.11,vol_arb,acc3,fill_00000368
369,1700000000974468034,WMT,Sell,3690,167.42,61.78,macro,acc2,fill_00000369
370,1700000000978477159,AMZN,Sell,7800,184.26,143.72,market_making,acc2,fill_00000370
371,1700000000982049456,GOOG,Buy,7600,134.75,102.41,momentum,acc1,fill_00000371
372,1700000000984336987,PFE,Sell,3030,28.29,8.57,vol_arb,acc3,fill_00000372
373,1700000000986498319,BAC,Sell,2640,35.51,9.37,vol_arb,acc3,fill_00000373
374,1700000000990713733,HD,Buy,7510,351.19,263.74,macro,acc2,fill_00000374
375,1700000000992357637,PFE,Buy,5370,27.67,14.86,stat_arb,acc1,fill_00000375
376,1700000000992864605,AAPL,Sell,1410,176.39,24.87,momentum,acc1,fill_00000376
377,1700000000994799358,XOM,Sell,3830,103.73,39.73,stat_arb,acc3,fill_00000377
378,1700000000998952768,BAC,Buy,70,34.29,0.24,stat_arb,acc3,fill_00000378
379,1700000001001357460,PFE,Sell,180,27.88,0.5,macro,acc3,fill_00000379
380,1700000001005069369,NVDA,Buy,9410,454.2,427.4,momentum,acc3,fill_00000380
381,1700000001009585601,V,Sell,2740,271.74,74.46,vol_arb,acc1,fill_00000381
382,1700000001012814984,JNJ,Sell,5790,155.2,89.86,market_making,acc3,fill_00000382
383,1700000001013591247,GOOG,Buy,4160,144.32,60.04,vol_arb,acc2,fill_00000383
384,1700000001018327642,BAC,Buy,6530,35.43,23.14,vol_arb,acc2,fill_00000384
385,1700000001021206541,ABBV,Buy,9170,155.11,142.24,macro,acc1,fill_00000385
386,1700000001023233962,META,Sell,2780,352.63,98.03,market_making,acc3,fill_00000386
387,1700000001028061025,GOOG,Buy,9520,140.32,133.58,market_making,acc1,fill_00000387
388,1700000001029898793,ABBV,Buy,7710,157.47,121.41,stat_arb,acc2,fill_00000388
389,1700000001031361524,ABBV,Buy,5810,149.81,87.04,vol_arb,acc3,fill_00000389
390,1700000001035996090,UNH,Sell,7740,518.82,401.57,stat_arb,acc3,fill_00000390
391,1700000001038997369,GOOG,Buy,4480,135.06,60.51,momentum,acc1,fill_00000391
392,1700000001041954468,KO,Sell,9930,60.04,59.62,market_making,acc2,fill_00000392
393,1700000001046169948,JPM,Sell,5670,179.13,101.57,vol_arb,acc2,fill_00000393
394,1700000001047828029,ABBV,Sell,880,155.36,13.67,momentum,acc3,fill_00000394
395,1700000001048544647,MSFT,Sell,1580,373.7,59.04,vol_arb,acc3,fill_00000395
396,1700000001049938815,JNJ,Sell,3700,155.25,57.44,market_making,acc2,fill_00000396
397,1700000001053058021,V,Buy,1360,270.34,36.77,stat_arb,acc1,fill_00000397
398,1700000001056773339,HD,Sell,1060,356.45,37.78,stat_arb,acc3,fill_00000398
399,1700000001059594857,JNJ,Buy,2990,155.48,46.49,vol_arb,acc2,fill_00000399
400,1700000001060405368,PFE,Buy,5860,27.16,15.92,momentum,acc1,fill_00000400
401,1700000001062761223,WMT,Sell,5050,164.34,82.99,momentum,acc1,fill_00000401
402,1700000001064263860,PG,Sell,4320,153.33,66.24,market_making,acc2,fill_00000402
403,1700000001066432407,BAC,Buy,4690,36.16,16.96,stat_arb,acc1,fill_00000403
404,1700000001069088063,AAPL,Sell,3410,176.86,60.31,market_making,acc2,fill_00000404
405,1700000001071996033,PG,Buy,3080,152.46,46.96,market_making,acc3,fill_00000405
406,1700000001073780897,BAC,Sell,1820,36.8,6.7,market_making,acc3,fill_00000406
407,1700000001077999764,ABBV,Buy,3340,153.2,51.17,vol_arb,acc2,fill_00000407
408,1700000001081395942,MA,Buy,9550,409.64,391.21,macro,acc1,fill_00000408
409,1700000001086110508,AAPL,Sell,9660,173.17,167.28,momentum,acc2,fill_00000409
410,1700000001088654371,MSFT,Sell,6900,369.23,254.77,momentum,acc2,fill_00000410
411,1700000001090047418,PG,Sell,760,155.02,11.78,vol_arb,acc3,fill_00000411
412,1700000001094167530,ABBV,Sell,5480,148.03,81.12,vol_arb,acc3,fill_00000412
413,1700000001094575938,MA,Buy,1120,419.22,46.95,momentum,acc3,fill_00000413
414,1700000001097653967,NVDA,Buy,5770,463.47,267.42,vol_arb,acc2,fill_00000414
415,1700000001101364889,AMZN,Buy,1010,179.44,18.12,market_making,acc1,fill_00000415
416,1700000001105748751,XOM,Buy,4570,103.35,47.23,macro,acc3,fill_00000416
417,1700000001110046962,TSLA,Sell,260,253.96,6.6,vol_arb,acc1,fill_00000417
418,1700000001112625227,PG,Buy,1190,157.45,18.74,market_making,acc2,fill_00000418
419,1700000001115603078,HD,Buy,5340,340.12,181.62,vol_arb,acc2,fill_00000419
420,1700000001119697418,AMZN,Sell,7400,178.96,132.43,market_making,acc1,fill_00000420
421,1700000001120762823,AAPL,Sell,6640,172.1,114.27,stat_arb,acc3,fill_00000421
422,1700000001122241525,JPM,Buy,5660,182.47,103.28,vol_arb,acc1,fill_00000422
423,1700000001125739309,NVDA,Buy,6560,459.74,301.59,vol_arb,acc2,fill_00000423
424,1700000001126084191,KO,Buy,4610,59.0,27.2,momentum,acc1,fill_00000424
425,1700000001128519116,MSFT,Buy,8190,375.87,307.84,macro,acc1,fill_00000425
426,1700000001131687610,UNH,Buy,4690,531.69,249.36,vol_arb,acc3,fill_00000426
427,1700000001134416634,KO,Sell,6260,61.17,38.29,vol_arb,acc3,fill_00000427
428,1700000001135474882,MA,Sell,8660,415.01,359.4,market_making,acc3,fill_00000428
429,1700000001136285833,TSLA,Sell,1210,250.81,30.35,momentum,acc2,fill_00000429
430,1700000001137366871,NVDA,Sell,7110,455.63,323.95,macro,acc1,fill_00000430
431,1700000001142288693,JNJ,Sell,1910,157.39,30.06,vol_arb,acc3,fill_00000431
432,1700000001146896557,NVDA,Buy,5020,448.6,225.2,vol_arb,acc3,fill_00000432
433,1700000001147446280,MA,Buy,4970,425.25,211.35,momentum,acc1,fill_00000433
434,1700000001150767037,PFE,Sell,4190,27.77,11.64,vol_arb,acc2,fill_00000434
435,1700000001152270060,MSFT,Buy,8150,372.78,303.82,momentum,acc2,fill_00000435
436,1700000001152644326,V,Buy,5510,267.74,147.52,macro,acc3,fill_00000436
437,1700000001156899315,PFE,Buy,5870,28.95,16.99,stat_arb,acc2,fill_00000437
438,1700000001161555219,MA,Buy,7790,417.95,325.58,vol_arb,acc1,fill_00000438
439,1700000001163731664,WMT,Buy,4610,160.93,74.19,market_making,acc2,fill_00000439
440,1700000001164561330,HD,Buy,7950,351.82,279.7,macro,acc3,fill_00000440
441,1700000001167602634,KO,Sell,1700,59.24,10.07,macro,acc1,fill_00000441
442,1700000001169435885,META,Buy,5840,346.63,202.43,macro,acc1,fill_00000442
443,1700000001172250888,WMT,Sell,5870,167.16,98.12,market_making,acc3,fill_00000443
444,1700000001173149694,TSLA,Sell,9410,253.75,238.78,momentum,acc3,fill_00000444
445,1700000001174362785,JPM,Buy,7290,181.06,131.99,market_making,acc1,fill_00000445
446,1700000001177756997,BAC,Buy,5920,34.34,20.33,vol_arb,acc2,fill_00000446
447,1700000001178490473,MSFT,Sell,5280,372.1,196.47,market_making,acc3,fill_00000447
448,1700000001181686466,HD,Sell,3360,337.72,113.47,stat_arb,acc3,fill_00000448
449,1700000001185632217,MA,Buy,8150,411.66,335.5,macro,acc2,fill_00000449
450,1700000001187559506,PG,Buy,5070,154.32,78.24,market_making,acc3,fill_00000450
451,1700000001192507564,TSLA,Sell,8080,259.32,209.53,market_making,acc3,fill_00000451
452,1700000001193013650,GOOG,Buy,6420,140.66,90.3,stat_arb,acc1,fill_00000452
453,1700000001196815424,HD,Buy,9820,342.41,336.25,vol_arb,acc1,fill_00000453
454,1700000001198021991,WMT,Buy,8960,167.41,150.0,market_making,acc2,fill_00000454
455,1700000001198813384,MA,Buy,540,417.24,22.53,vol_arb,acc3,fill_00000455
456,1700000001201476181,JPM,Sell,6720,181.35,121.87,momentum,acc2,fill_00000456
457,1700000001202229978,TSLA,Buy,5320,251.21,133.64,vol_arb,acc1,fill_00000457
458,1700000001202397611,UNH,Buy,8810,515.11,453.81,stat_arb,acc1,fill_00000458
459,1700000001205711034,MSFT,Buy,1060,381.9,40.48,market_making,acc2,fill_00000459
460,1700000001208321369,TSLA,Sell,7930,253.95,201.38,momentum,acc1,fill_00000460
461,1700000001212871594,ABBV,Buy,6250,149.18,93.24,momentum,acc2,fill_00000461
462,1700000001215917570,META,Buy,9420,340.94,321.17,momentum,acc1,fill_00000462
463,1700000001216860332,TSLA,Buy,6040,254.01,153.42,vol_arb,acc2,fill_00000463
464,1700000001220562305,UNH,Buy,2540,519.26,131.89,macro,acc3,fill_00000464
465,1700000001223052393,AAPL,Sell,2110,176.45,37.23,macro,acc3,fill_00000465
466,1700000001227426578,META,Sell,3030,342.56,103.8,momentum,acc2,fill_00000466
467,1700000001230763620,AMZN,Buy,5120,174.99,89.59,macro,acc1,fill_00000467
468,1700000001235295208,AAPL,Sell,9570,173.6,166.14,macro,acc2,fill_00000468
469,1700000001238460509,PFE,Buy,7820,28.51,22.29,vol_arb,acc1,fill_00000469
470,1700000001238700509,ABBV,Buy,150,154.93,2.32,stat_arb,acc2,fill_00000470
471,1700000001243050266,WMT,Sell,4340,165.94,72.02,vol_arb,acc1,fill_00000471
472,1700000001247651297,PFE,Buy,2850,28.2,8.04,momentum,acc1,fill_00000472
473,1700000001252250863,UNH,Sell,6010,522.12,313.79,stat_arb,acc2,fill_00000473
474,1700000001256020761,JPM,Buy,2510,183.29,46.01,vol_arb,acc3,fill_00000474
475,1700000001256582374,WMT,Buy,1230,166.82,20.52,stat_arb,acc3,fill_00000475
476,1700000001257833389,AAPL,Buy,5090,179.07,91.15,market_making,acc1,fill_00000476
477,1700000001261052855,TSLA,Sell,7510,248.23,186.42,stat_arb,acc1,fill_00000477
478,1700000001263963131,PG,Sell,5370,159.5,85.65,macro,acc3,fill_00000478
479,1700000001264709641,BAC,Sell,5240,35.43,18.57,market_making,acc1,fill_00000479
480,1700000001269000673,ABBV,Buy,3770,157.94,59.54,macro,acc3,fill_00000480
481,1700000001270068161,JPM,Buy,460,185.18,8.52,stat_arb,acc1,fill_00000481
482,1700000001270553882,BAC,Sell,3930,35.39,13.91,stat_arb,acc3,fill_00000482
483,1700000001274171806,JPM,Sell,2550,178.91,45.62,vol_arb,acc3,fill_00000483
484,1700000001276955616,V,Buy,5860,265.55,155.61,stat_arb,acc1,fill_00000484
485,1700000001278927827,XOM,Buy,9770,106.78,104.32,vol_arb,acc1,fill_00000485
486,1700000001282929319,WMT,Sell,3360,168.12,56.49,market_making,acc1,fill_00000486
487,1700000001285475395,ABBV,Sell,7580,156.77,118.83,macro,acc1,fill_00000487
488,1700000001289467094,MA,Sell,7920,422.21,334.39,macro,acc1,fill_00000488
489,1700000001290830136,AAPL,Sell,250,169.39,4.23,momentum,acc3,fill_00000489
490,1700000001293836148,AAPL,Sell,20,175.19,0.35,market_making,acc1,fill_00000490
491,1700000001295657443,XOM,Buy,4300,102.96,44.27,vol_arb,acc1,fill_00000491
492,1700000001296951758,V,Buy,450,280.14,12.61,macro,acc2,fill_00000492
493,1700000001300176447,HD,Buy,5950,342.91,204.03,stat_arb,acc3,fill_00000493
494,1700000001301396442,JNJ,Buy,6070,151.98,92.25,momentum,acc1,fill_00000494
495,1700000001303943197,V,Sell,9490,267.61,253.96,vol_arb,acc3,fill_00000495
496,1700000001306779993,UNH,Sell,2790,522.56,145.79,momentum,acc3,fill_00000496
497,1700000001307794123,TSLA,Buy,1690,261.92,44.26,vol_arb,acc2,fill_00000497
498,1700000001310528425,PG,Buy,5490,151.65,83.26,vol_arb,acc2,fill_00000498
499,1700000001314515257,V,Buy,930,277.2,25.78,momentum,acc3,fill_00000499
500,1700000001317167197,KO,Buy,2210,60.55,13.38,stat_arb,acc3,fill_00000500
501,1700000001319349407,MA,Sell,5260,413.58,217.54,stat_arb,acc3,fill_00000501
502,1700000001321956264,V,Buy,320,280.13,8.96,macro,acc3,fill_00000502
503,1700000001326671012,JPM,Buy,4740,177.9,84.32,stat_arb,acc1,fill_00000503
504,1700000001327789835,AAPL,Buy,8510,175.48,149.33,momentum,acc2,fill_00000504
505,1700000001331012408,MSFT,Sell,9400,374.71,352.23,stat_arb,acc1,fill_00000505
506,1700000001331653238,META,Sell,8290,360.48,298.84,market_making,acc1,fill_00000506
507,1700000001332111400,HD,Buy,1730,360.99,62.45,macro,acc2,fill_00000507
508,1700000001335524889,BAC,Buy,3920,34.82,13.65,momentum,acc1,fill_00000508
509,1700000001337931603,V,Sell,9050,266.96,241.6,momentum,acc1,fill_00000509
510,1700000001340093395,WMT,Sell,4220,167.79,70.81,stat_arb,acc2,fill_00000510
511,1700000001343406360,TSLA,Sell,2050,246.16,50.46,macro,acc1,fill_00000511
512,1700000001348066882,AAPL,Sell,8010,174.09,139.45,vol_arb,acc2,fill_00000512
513,1700000001352911907,XOM,Sell,3980,102.66,40.86,market_making,acc1,fill_00000513
514,1700000001353230539,UNH,Buy,310,534.32,16.56,stat_arb,acc2,fill_00000514
515,1700000001357771738,MA,Buy,9980,411.12,410.3,momentum,acc1,fill_00000515
516,1700000001359950913,JPM,Sell,5470,183.25,100.24,stat_arb,acc1,fill_00000516
517,1700000001364880168,JNJ,Sell,9580,148.67,142.43,momentum,acc1,fill_00000517
518,1700000001366964502,ABBV,Sell,8260,154.78,127.85,macro,acc1,fill_00000518
519,1700000001370014625,ABBV,Buy,5770,152.09,87.76,momentum,acc2,fill_00000519
520,1700000001374662295,WMT,Buy,5030,166.09,83.54,macro,acc1,fill_00000520
521,1700000001374929463,XOM,Sell,10,105.17,0.11,market_making,acc3,fill_00000521
522,1700000001376719468,TSLA,Sell,7350,253.96,186.66,market_making,acc1,fill_00000522
523,1700000001377003286,TSLA,Buy,7930,258.09,204.67,stat_arb,acc3,fill_00000523
524,1700000001380164203,MSFT,Sell,7220,387.12,279.5,stat_arb,acc2,fill_00000524
525,1700000001382795592,UNH,Buy,10000,516.28,516.28,momentum,acc3,fill_00000525
526,1700000001386560309,BAC,Sell,1790,34.76,6.22,macro,acc2,fill_00000526
527,1700000001388532958,ABBV,Buy,3880,151.16,58.65,market_making,acc3,fill_00000527
528,1700000001391103547,TSLA,Buy,7470,257.78,192.56,macro,acc2,fill_00000528
529,1700000001395963937,GOOG,Buy,6170,140.05,86.41,market_making,acc3,fill_00000529
530,1700000001397916940,ABBV,Buy,9600,152.22,146.13,stat_arb,acc1,fill_00000530
531,1700000001400926194,UNH,Buy,6520,520.22,339.18,stat_arb,acc3,fill_00000531
532,1700000001403842664,HD,Buy,2720,352.7,95.93,market_making,acc2,fill_00000532
533,1700000001404848923,AAPL,Buy,3960,180.21,71.36,vol_arb,acc3,fill_00000533
534,1700000001408469229,NVDA,Sell,5050,456.17,230.37,vol_arb,acc1,fill_00000534
535,1700000001412591476,ABBV,Buy,1670,153.05,25.56,vol_arb,acc1,fill_00000535
536,1700000001412971762,WMT,Buy,3270,164.89,53.92,market_making,acc1,fill_00000536
537,1700000001416221331,NVDA,Buy,5610,454.22,254.82,stat_arb,acc2,fill_00000537
538,1700000001420370820,AAPL,Sell,9660,172.28,166.42,vol_arb,acc1,fill_00000538
539,1700000001420920078,AMZN,Sell,2110,175.95,37.13,momentum,acc2,fill_00000539
540,1700000001425668309,PFE,Sell,6770,27.92,18.9,stat_arb,acc2,fill_00000540
541,1700000001430564661,PFE,Sell,1580,28.4,4.49,stat_arb,acc2,fill_00000541
542,1700000001430696668,PG,Buy,3020,156.94,47.4,vol_arb,acc1,fill_00000542
543,1700000001431610253,AAPL,Buy,1750,170.62,29.86,market_making,acc1,fill_00000543
544,1700000001435682851,AMZN,Sell,8040,176.66,142.03,market_making,acc1,fill_00000544
545,1700000001440347310,JNJ,Buy,3800,157.16,59.72,vol_arb,acc2,fill_00000545
546,1700000001442012481,HD,Buy,2700,344.91,93.13,market_making,acc3,fill_00000546
547,1700000001442629549,TSLA,Buy,880,251.45,22.13,market_making,acc3,fill_00000547
548,1700000001446202320,ABBV,Buy,5670,157.85,89.5,macro,acc2,fill_00000548
549,1700000001450794540,BAC,Buy,4880,35.26,17.21,market_making,acc1,fill_00000549
550,1700000001454206399,GOOG,Buy,1240,142.9,17.72,momentum,acc1,fill_00000550
551,1700000001455923102,TSLA,Buy,4340,248.29,107.76,stat_arb,acc3,fill_00000551
552,1700000001459675445,META,Buy,8550,344.92,294.91,stat_arb,acc1,fill_00000552
553,1700000001463031056,PFE,Sell,5660,27.72,15.69,market_making,acc2,fill_00000553
554,1700000001467490516,HD,Buy,8060,347.14,279.79,vol_arb,acc1,fill_00000554
555,1700000001471067110,TSLA,Buy,5810,243.67,141.57,macro,acc3,fill_00000555
556,1700000001472007682,AMZN,Buy,8050,179.0,144.09,market_making,acc2,fill_00000556
557,1700000001474323420,JNJ,Sell,5860,158.74,93.02,macro,acc2,fill_00000557
558,1700000001474737704,NVDA,Sell,4130,457.63,189.0,vol_arb,acc1,fill_00000558
559,1700000001478157854,UNH,Buy,510,531.19,27.09,vol_arb,acc2,fill_00000559
560,1700000001481382113,AAPL,Sell,8380,175.82,147.34,vol_arb,acc3,fill_00000560
561,1700000001482306020,JPM,Buy,3080,177.01,54.52,vol_arb,acc2,fill_00000561
562,1700000001484666078,PG,Buy,1930,148.6,28.68,vol_arb,acc3,fill_00000562
563,1700000001488830025,XOM,Sell,8410,106.66,89.7,stat_arb,acc3,fill_00000563
